value,timestamp
1312,
1072,
1136,
1344,
1232,
1296,
1136,
1120,
1152,
1344,
1008,254.701399119
976,
1072,
1152,
1168,
1072,
992,
1088,
1344,
1136,
1232,
1184,
1328,
1264,
1296,
1248,
1232,
1232,
1312,
1440,
1488,
1520,
1504,
1440,
1360,
1360,
1232,
1392,
1360,
1456,
1472,
1472,
1536,
1520,
1536,
1376,
1392,
1408,
1376,
1488,
1568,
1536,
1504,
1552,
1584,
1600,
1568,
1488,
1568,
1600,
1520,
1424,
1632,
1616,
1504,
1408,
1584,
1616,
1632,
1520,
1600,254.731307316
1568,
1552,
1568,
1568,
1520,
1424,
1360,
1440,
1472,
1472,
1392,
1328,
1248,
1136,
1120,
1392,
1392,
1312,
1328,
1440,
1488,
1488,
1072,
1152,
1248,
1152,
1088,
1104,
1232,
1424,254.761648318
1504,
1328,
1248,
1360,
1360,
1392,
1296,
1008,
1104,
1120,
1152,
1344,
1520,
1424,
1472,
1440,
1472,
1408,
1360,
1088,
1280,
1344,
1392,
1296,
1296,
1328,
1056,
848,
1136,
1136,
1120,254.805776038
976,
976,
1040,
1056,
1104,
1072,
1328,
1344,
1328,
1056,
1344,
1424,
1424,
1216,
1296,
1440,
1472,
1360,
1328,
1504,
1472,
1504,
1456,
1392,
1472,
1520,
1552,
1552,
1600,
1568,
1600,
1616,
1664,
1648,
1584,
1408,
1328,
1328,
1440,
1456,
1584,
1568,
1552,
1520,254.836315966
1472,
1408,
1376,
1456,
1424,
1408,
1296,
1424,
1504,
1504,
1440,
1264,
1472,
1264,
1424,
1328,
1456,
1424,
1376,
1360,
1328,
1344,
1328,
1312,
1408,
1344,
1296,
1200,
1344,
1488,254.866697565
1472,
1360,
1392,
1344,
1424,
1360,
1408,
1408,
1504,
1440,
1520,
1504,
1280,
1280,
1472,
1488,
1504,
1456,
1536,
1568,
1488,
1440,
1488,
1456,
1472,
1376,
1392,
1552,
1504,
1504,254.927137108
1472,
1472,
1440,
1408,
1424,
1296,
1104,
1200,
1408,
1440,
1392,
1120,
1280,
1296,
1328,
1328,
1248,
1184,
1056,
1088,
1120,
1088,
976,
1248,
1376,
1440,
1408,
1248,
1280,
1392,
1424,
1296,
1168,
1472,
1504,
1520,
1504,
1488,
1520,
1488,
1440,
1504,
1504,
1520,
1552,
1584,
1616,
1616,
1456,
1488,
1584,
1616,
1488,
1392,
1424,
1472,
1408,
1392,
1440,
1440,
1104,254.971556842
1088,
1296,
1456,
1520,
1488,
1520,
1520,
1296,
1424,
1360,
1296,
1152,
1328,
1376,
1424,
1456,
1392,
1392,
1376,
1408,
1520,
1472,
1424,
1360,
1264,
1152,
992,
1056,
1056,255.001444914
1104,
1184,
1408,
1440,
1408,
1360,
1136,
1232,
1200,
1152,
944,
1088,
1072,
1168,
1248,
1424,
1200,
1216,
1200,
1200,
1136,
1072,
976,
960,
928,
1312,
1328,
1296,
1088,
896,
912,
1088,
1040,
1072,
1248,
1152,
1264,
1232,
1136,
1184,
1168,
1376,
1408,
1392,
1328,255.046688786
1264,
1200,
1056,
1200,
1232,
1232,
1056,
912,
944,
1072,
1248,
1376,
1328,
1488,
1408,
1136,
1072,
1184,
1248,
1376,
1344,
1280,
1232,
1216,
1360,
1344,
1200,
1120,
1200,
1328,255.076414102
1200,
1120,
1440,
1536,
1520,
1536,
1456,
1568,
1648,
1536,
1248,
1152,
1232,
1040,
1520,
1568,
1600,
1472,
1392,
1568,
1552,
1440,
1040,
1472,
1568,
1568,
1552,
1552,
1600,
1504,
1312,
1232,
1472,
1600,
1632,
1552,
1424,
1504,
1632,
1600,
1424,
1360,
1504,
1536,
1488,255.106369138
1456,
1472,
1584,
1600,
1584,
1536,
1360,
1312,
1552,
1584,
1584,
1504,
1552,
1680,
1712,
1648,
1408,
1328,
1312,
1472,
1536,
1552,
1536,
1520,
1552,
1488,
1504,
1520,
1536,
1584,255.136711188
1600,
1552,
1488,
1376,
1184,
1216,
1344,
1424,
1520,
1552,
1296,
1456,
1312,
1296,
976,
1248,
1152,
944,
1120,
1392,
1456,
1472,
1488,
1456,
1472,
1328,
1136,
1184,
1264,
1248,255.166537507
1264,
1328,
1264,
1408,
1344,
1328,
1376,
1392,
1392,
1472,
1456,
1488,
1472,
1472,
1456,
1376,
960,
1360,
1488,
1536,
1360,
1152,
1136,
1232,
1280,
1264,
1280,
1280,
1088,
928,
1184,255.196569019
1264,
1264,
1136,
1104,
1248,
1120,
992,
1264,
1392,
1408,
1264,
1136,
1168,
1008,
1072,
1152,
1200,
1168,
1152,
1360,
1328,
1280,
1312,
1440,
1344,
1232,
1040,
1440,
1264,
1264,255.226290989
1280,
1296,
1216,
1216,
1248,
1280,
1344,
1376,
1456,
1472,
1424,
1280,
1328,
1408,
1360,
1360,
1408,
1440,
1392,
1344,
1104,
1040,
1024,
1072,
1088,
1168,
1040,
1376,
1536,255.271573693
1568,
1552,
1488,
1344,
1280,
1424,
1344,
1312,
1184,
1344,
1248,
1280,
1440,
1488,
1472,
1328,
992,
1392,
1472,
1504,
1472,
1552,
1472,
1424,
1392,
1296,
1296,
1296,
1376,
1136,
1168,
1248,
1472,
1488,
1392,
1216,
1232,
1296,
1216,
1328,
1424,
1504,
1312,
1248,
1328,255.301686147
1424,
1424,
1392,
1344,
1200,
1088,
1376,
1280,
1232,
1024,
1376,
1328,
1360,
1408,
1392,
1408,
1280,
1328,
1568,
1504,
1520,
1424,
1232,
1136,
992,
1136,
1168,
1104,
912,
1376,255.331651197
1360,
1376,
1312,
1344,
1344,
1328,
1488,
1584,
1568,
1552,
1488,
1408,
1424,
1536,
1568,
1568,
1472,
1376,
1280,
1280,
992,
1328,
1328,
1328,
1248,
1184,
1408,
1520,
1552,
1456,255.361456083
1328,
960,
1328,
1392,
1472,
1520,
1584,
1584,
1536,
1520,
1280,
1216,
1376,
1344,
1376,
1360,
1456,
1280,
1152,
1280,
1440,
1440,
1376,
1296,
1312,
1264,
1328,
1248,
1200,
1280,255.391682565
1376,
1344,
1344,
1408,
1488,
1344,
1424,
1360,
1344,
1344,
1392,
1360,
1344,
1344,
1152,
1072,
1184,
1248,
1232,
1312,
1456,
1504,
1328,
1408,
1264,
1328,
1280,
1424,
1504,
1488,255.421586346
1440,
1360,
1104,
1248,
1360,
1344,
1264,
1152,
1200,
1232,
1200,
1312,
1264,
1264,
1280,
1248,
1200,
1296,
1392,
1392,
1440,
1360,
1056,
1056,
1296,
1296,
1152,
960,
1296,
1296,255.466533456
1232,
1312,
1424,
1456,
1408,
1392,
1088,
1056,
1312,
1408,
1584,
1552,
1472,
1280,
1056,
1200,
1360,
1424,
1456,
1440,
1440,
1408,
1360,
1456,
1552,
1568,
1552,
1520,
1536,
1488,255.496450023
1328,
1408,
1568,
1648,
1600,
1584,
1552,
1408,
1296,
1328,
1472,
1456,
1408,
1456,
1376,
1360,
1376,
1440,
1504,
1424,
1472,
1472,
1456,
1472,
1440,
1344,
1296,
1184,
1008,
1280,
1312,
1200,
1424,
1008,
1408,
1392,
1440,
1472,
1312,
1264,
1392,
1472,
1488,
1488,
1424,255.540909849
1424,
1440,
1472,
1440,
1216,
1360,
1440,
1408,
1456,
1328,
944,
1088,
1152,
1008,
1248,
1392,
1360,
1312,
1360,
1280,
1296,
1376,
1424,
1456,
1472,
1024,
1056,
1264,
992,
1232,255.571836136
1376,
1440,
1488,
1504,
1408,
1568,
1552,
1456,
1424,
1360,
1152,
1312,
832,
1296,
1328,
1280,
1168,
1232,
1248,
1280,
1344,
1408,
1520,
1424,
1344,
1296,
1184,
960,
1312,
1456,
1504,
1472,
1440,
1264,
1248,
1264,
1040,
1376,
1392,
1504,
1360,
1424,
1472,
1440,
1408,255.631810119
1344,
1328,
1456,
1536,
1360,
1296,
1072,
1408,
1408,
1392,
1168,
1376,
1344,
1408,
1456,
1472,
1424,
1408,
1168,
1312,
1424,
1456,
1312,
1232,
1120,
1360,
1472,
1104,
1232,
1392,
1472,
1488,
1408,
896,
1296,
1520,
1376,
1072,
1296,
1424,
1504,
1456,
1392,
1328,
1200,
1344,
1280,
1312,
1440,
1504,
1408,
1312,
1424,
1520,
1472,
1376,
1104,
1360,
1424,
1472,255.676665096
1488,
1456,
1456,
1552,
1360,
1360,
1312,
1312,
1296,
1248,
1472,
1584,
1600,
1600,
1584,
1424,
1440,
1504,
1520,
1488,
1552,
1568,
1568,
1552,
1632,
1696,
1584,
1552,
1520,
1552,
1632,
1616,
1584,
1616,
1616,
1632,
1632,
1552,
1536,
1504,
1520,
1584,
1520,
1568,
1584,255.70660056
1616,
1616,
1584,
1536,
1440,
1472,
1424,
1488,
1552,
1472,
1536,
1488,
1360,
1392,
1424,
1392,
1408,
1344,
1248,
1520,
1376,
1568,
1600,
1584,
1488,
1424,
1440,
1152,
1520,
1552,255.751697567
1472,
1616,
1552,
1600,
1568,
1568,
1504,
1472,
1488,
1504,
1456,
1472,
1424,
1392,
1440,
1472,
1504,
1536,
1568,
1600,
1504,
1488,
1456,
1456,
1408,
1504,
1440,
1136,
1088,
1328,
1472,
1456,
1552,
1520,
1520,
1456,
1328,
1408,
1408,
1424,
1408,
1328,
1328,
1088,
928,255.795963703
1136,
1088,
1104,
1312,
864,
960,
1168,
1152,
1360,
1296,
1216,
1152,
1280,
1296,
1344,
1312,
1328,
1344,
1392,
1264,
1424,
1344,
1424,
1488,
1552,
1520,
1520,
1344,
1408,
1200,255.826341031
1296,
1344,
1408,
1408,
1408,
1360,
1408,
1424,
1472,
1440,
1504,
1440,
1488,
1440,
1520,
1584,
1568,
1616,
1632,
1616,
1536,
1488,
1408,
1312,
1408,
1408,
1584,
1616,
1600,
1632,
1568,
1552,
1472,
1488,
1488,
1520,
1520,
1520,
1520,
1488,
1408,
1424,
1456,
1440,
1456,255.871297554
1472,
1456,
1472,
1488,
1488,
1520,
1520,
1584,
1520,
1552,
1472,
1408,
1376,
1312,
1424,
1408,
1408,
1392,
1360,
1296,
1216,
1280,
1408,
1472,
1440,
1504,
1456,
1472,
1440,
1168,255.901719914
1344,
1440,
1488,
1488,
1504,
1504,
1536,
1520,
1456,
1312,
1376,
1440,
1488,
1488,
1536,
1520,
1264,
1520,
1440,
1360,
1296,
1360,
1392,
1456,
1472,
1328,
1392,
1360,
1408,
1296,
1184,
1328,
1408,
1376,
1488,
1520,
1504,
1488,
1504,
1328,
1408,
1296,
928,
1104,
1200,
1280,255.960935559
1392,
1456,
1360,
1424,
1472,
1440,
1456,
1408,
1408,
1296,
1248,
1264,
1312,
1328,
1344,
1296,
1328,
1312,
1328,
1296,
1280,
1296,
1184,
1104,
1088,
1232,
1216,
1120,
1392,
1200,255.992148463
1424,
1376,
1328,
1344,
1264,
1296,
1280,
1232,
1248,
1232,
1184,
1296,
1296,
1264,
1328,
1280,
1408,
1440,
1392,
1392,
1344,
1392,
1360,
1056,
1328,
1248,
1136,
1184,
1136,
1152,
1232,
1168,
1296,
1344,
1392,
1232,
1424,
1424,
1392,
1360,
1376,
1392,
1392,
1424,
1392,
1360,
1392,
1408,
1440,
1408,
1440,
1488,
1504,
1344,
1520,
1520,
1568,
1536,
1536,256.021096089
1536,
1520,
1456,
1552,
1488,
1472,
1456,
1440,
1440,
1344,
1488,
1424,
1392,
1456,
1440,
1312,
1344,
1472,
1312,
1424,
1232,
1392,
1232,
1360,
1216,
1456,
1456,
1168,
1088,
1104,256.096446948
1200,
1024,
976,
1120,
1088,
1216,
1088,
1264,
1312,
1328,
1312,
1360,
1408,
1408,
1376,
1424,
1392,
1264,
1456,
1248,
1344,
1440,
1360,
1344,
1328,
1456,
1328,
1344,
1360,
1392,256.12748093
1424,
1440,
1408,
1408,
1424,
1424,
1472,
1456,
1488,
1472,
1424,
1456,
1456,
1424,
1520,
1472,
1392,
1472,
1408,
1472,
1424,
1328,
1408,
1296,
1440,
1504,
1456,
1408,
1328,
1248,
1296,
1424,
1456,
1136,
1264,
1328,
1408,
1200,
1312,
1296,
1136,
1184,
1184,
1200,
1136,
1200,
1136,
1200,
1136,
1168,
1312,
1344,
1328,
1264,
1312,
1408,
1392,
1360,
1360,
1360,
1344,
1360,
1168,
1392,
1360,
1376,
1408,
1360,
1392,
1376,
1392,
1376,
1360,
1344,
1360,256.156757096
1312,
1360,
1360,
1328,
1328,
1296,
1296,
1296,
1280,
1280,
1200,
1296,
1184,
1216,
1104,
1152,
1040,
1072,
1136,
1088,
1216,
1296,
1280,
1376,
1408,
1376,
1424,
1424,
1328,
1280,
1088,256.186709053
1168,
912,
928,
928,
1024,
1184,
976,
1088,
1264,
1152,
1008,
976,
1088,
976,
1072,
1072,
1264,
1232,
960,
1200,
1392,
1168,
1168,
1168,
1264,
1296,
1232,
1232,
1312,256.231458737
1264,
1232,
1344,
1376,
1344,
1312,
1408,
1408,
1232,
1424,
1376,
1312,
1392,
1408,
1120,
1216,
1344,
1120,
1360,
1264,
1120,
1296,
1264,
1040,
1232,
1168,
1232,
1152,
1152,
1120,
1168,
1136,
1104,
1088,
1008,
1024,
1152,
1168,
992,
1136,
1072,
976,
1104,
992,
1168,
1088,256.260916994
1248,
928,
944,
1024,
1088,
1248,
976,
1072,
976,
1296,
1136,
1104,
1136,
1008,
1056,
1232,
1056,
1296,
1056,
944,
1264,
1136,
864,
1088,
1264,
1152,
1072,
1280,
1152,256.29075476
1280,
1056,
1136,
1136,
1200,
1136,
976,
992,
1216,
944,
896,
1056,
1216,
1008,
1184,
1168,
1280,
1072,
1072,
1072,
1168,
1120,
1088,
1264,
1104,
1152,
1056,
1248,
1088,
1120,256.321658323
1072,
1136,
1168,
1136,
1104,
1088,
1072,
1104,
1200,
1088,
1152,
1040,
1088,
1168,
1280,
960,
1072,
1344,
1328,
960,
1040,
928,
1200,
1152,
1360,
1312,
1120,
1232,
1152,
1072,256.367064104
1168,
1312,
1136,
1360,
1136,
1360,
1376,
1264,
1248,
1248,
1264,
1184,
1248,
1296,
1280,
1280,
1264,
1264,
1280,
1216,
1264,
1152,
1088,
1152,
1072,
1024,
992,
1040,
1072,
992,
1040,
1120,
880,
944,
1008,
1248,
1280,
960,
1216,
1360,
1296,
1376,
1360,
1360,
1360,256.396675503
1408,
1424,
1440,
1440,
1408,
1328,
1392,
1424,
1376,
1328,
1328,
1408,
1376,
1392,
1376,
1360,
1360,
1408,
1392,
1456,
1440,
1456,
1456,
1456,
1424,
1440,
1424,
1392,
1360,
1360,256.426255655
1360,
1312,
1376,
1360,
1344,
1264,
1280,
1360,
1296,
1104,
1312,
1328,
1296,
1328,
1120,
1120,
1248,
1232,
1136,
1200,
1152,
1088,
1072,
928,
864,
896,
880,
992,
960,
976,256.456575228
992,
960,
960,
912,
928,
880,
960,
928,
928,
896,
912,
1008,
896,
944,
944,
1024,
912,
976,
992,
1040,
1088,
960,
1008,
960,
912,
832,
960,
912,
1056,
1024,256.487199434
1040,
1104,
1008,
1024,
992,
1056,
1024,
928,
896,
928,
960,
912,
944,
1008,
1088,
1088,
1136,
1168,
1264,
1200,
1312,
1264,
1280,
1296,
1280,
1296,
1280,
1296,
1296,
1264,256.516076106
1264,
1264,
1200,
1184,
1168,
1104,
1008,
1008,
928,
928,
1072,
944,
976,
1008,
992,
992,
960,
1008,
1040,
992,
896,
912,
848,
912,
896,
976,
992,
960,
1072,
1088,256.546670093
1040,
1072,
1088,
1072,
1088,
1072,
1040,
1072,
1024,
1120,
1152,
1136,
1136,
1168,
1168,
1136,
1152,
1168,
1168,
1184,
1168,
1200,
1136,
1168,
1200,
1200,
1248,
1232,
1232,
1264,256.576538822
1312,
1280,
1312,
1328,
1328,
1312,
1312,
1328,
1360,
1344,
1344,
1344,
1344,
1344,
1328,
1296,
1312,
1312,
1296,
1376,
1312,
1376,
1328,
1376,
1392,
1392,
1392,
1408,
1376,
1392,
1344,256.606420381
1344,
1328,
1312,
1280,
1296,
1264,
1296,
1232,
1248,
1232,
1232,
1200,
1200,
1216,
1296,
1312,
1184,
1216,
1248,
1232,
1296,
1264,
1232,
1184,
1184,
1152,
1216,
1184,
1136,
1184,256.651965523
1136,
1120,
1072,
1072,
1072,
1088,
1072,
992,
976,
1072,
992,
992,
1008,
1088,
960,
1120,
992,
960,
976,
1120,
1088,
960,
1104,
1152,
1136,
928,
960,
1168,
1184,
1152,
1008,
1008,
1184,
1264,
1184,
1264,
1232,
1120,
1280,
1248,
1216,
1104,
1168,
1264,256.681283653
1248,
1264,
1264,
1280,
1232,
1152,
1264,
1264,
1264,
1264,
1232,
1216,
1232,
1216,
1168,
1200,
1184,
1072,
1104,
1232,
912,
896,
976,
1136,
896,
864,
992,
912,
976,
1040,256.711480268
1072,
976,
1056,
1184,
1168,
1248,
1280,
1328,
1248,
1376,
1376,
1360,
1216,
1408,
1456,
1424,
1456,
1440,
1456,
1456,
1456,
1456,
1472,
1504,
1456,
1456,
1488,
1488,
1488,
1472,256.741663979
1456,
1456,
1488,
1408,
1456,
1504,
1456,
1440,
1456,
1392,
1360,
1376,
1376,
1344,
1264,
1248,
1248,
1232,
1200,
1136,
1136,
1104,
992,
912,
896,
960,
1040,
1152,
1200,
1216,256.771690105
1232,
1280,
1296,
1296,
1312,
1392,
1360,
1360,
1408,
1376,
1360,
1360,
1312,
1328,
1264,
1280,
1232,
1232,
1200,
1200,
1088,
1008,
992,
864,
944,
928,
992,
992,
1008,
1024,
1104,256.801007564
1072,
1072,
1040,
1056,
1168,
1168,
1088,
1136,
1088,
1104,
1152,
1072,
1040,
1024,
976,
992,
976,
976,
1008,
1008,
976,
832,
848,
848,
880,
848,
848,
896,
864,256.845851255
848,
848,
896,
800,
880,
880,
864,
832,
896,
864,
880,
896,
880,
880,
880,
864,
848,
816,
912,
864,
928,
912,
848,
896,
880,
880,
848,
848,
912,
864,256.876968983
768,
832,
816,
864,
896,
864,
880,
848,
880,
816,
864,
880,
848,
880,
928,
864,
848,
896,
848,
896,
864,
848,
848,
912,
832,
896,
880,
848,
864,
912,
880,
880,
816,
944,
944,
880,
816,
848,
880,
864,
832,
896,
912,
880,
896,
864,256.906131551
896,
848,
832,
848,
800,
880,
816,
864,
864,
880,
832,
880,
896,
832,
864,
864,
880,
880,
864,
880,
784,
880,
896,
816,
864,
912,
848,
928,
880,256.93633462
832,
864,
864,
848,
912,
880,
896,
848,
896,
848,
912,
816,
848,
880,
848,
896,
880,
864,
912,
848,
896,
832,
880,
864,
832,
912,
896,
880,
848,
848,256.966428892
832,
832,
880,
832,
912,
848,
848,
848,
864,
864,
816,
928,
848,
880,
848,
816,
848,
864,
880,
848,
896,
800,
864,
880,
880,
848,
816,
912,
864,
848,256.996426244
880,
864,
848,
880,
880,
896,
816,
864,
912,
880,
864,
896,
864,
848,
816,
848,
832,
912,
896,
832,
880,
848,
880,
912,
880,
880,
848,
880,
864,
816,257.041624296
864,
864,
848,
784,
816,
848,
880,
880,
864,
832,
864,
864,
896,
864,
880,
816,
848,
864,
896,
944,
864,
816,
848,
816,
912,
864,
864,
896,
816,
848,257.087126758
880,
864,
848,
880,
864,
912,
864,
848,
816,
880,
864,
880,
864,
864,
864,
848,
896,
864,
880,
880,
912,
832,
896,
880,
864,
880,
880,
864,
832,
880,
944,
816,
912,
864,
944,
880,
848,
864,
880,
912,
864,
848,
880,
848,
896,
912,
896,
832,
880,
832,
928,
800,
912,
880,
816,
864,
832,
864,
848,
928,257.131115751
864,
848,
880,
912,
880,
848,
896,
864,
864,
864,
880,
864,
848,
880,
880,
848,
848,
880,
864,
896,
896,
864,
896,
864,
816,
832,
848,
864,
880,
912,
896,
864,
864,
928,
880,
848,
864,
864,
848,
832,
880,
912,
880,
912,
832,257.191708221
848,
864,
816,
880,
896,
912,
880,
848,
880,
864,
800,
864,
896,
832,
896,
880,
880,
896,
832,
848,
880,
864,
928,
880,
832,
880,
848,
832,
816,
816,257.221912651
864,
880,
864,
864,
800,
816,
864,
880,
864,
880,
880,
832,
864,
864,
880,
880,
864,
816,
864,
864,
896,
912,
816,
912,
816,
896,
880,
880,
864,
896,
880,
864,
912,
848,
896,
880,
896,
880,
848,
896,
880,
816,
1200,
1184,
1200,
1216,
1184,
1168,
1184,
1216,
1168,
1184,
1216,
1168,
1184,
1200,
1200,
1216,
1168,
896,257.251580424
880,
848,
800,
848,
896,
880,
880,
848,
816,
832,
880,
880,
832,
880,
880,
816,
848,
912,
864,
912,
848,
896,
880,
912,
864,
864,
880,
896,
848,
864,
816,257.281794048
896,
864,
848,
880,
768,
848,
880,
864,
880,
880,
848,
848,
880,
896,
864,
848,
864,
848,
848,
864,
880,
896,
880,
880,
864,
880,
816,
864,
896,257.311484729
880,
896,
864,
864,
864,
880,
864,
880,
896,
832,
880,
944,
912,
912,
832,
816,
848,
848,
864,
864,
848,
848,
864,
848,
896,
864,
864,
896,
880,
912,257.341433389
832,
832,
848,
816,
848,
832,
848,
848,
864,
864,
864,
896,
832,
864,
880,
896,
880,
880,
848,
848,
816,
848,
848,
864,
848,
864,
880,
880,
864,
800,257.371419099
864,
880,
832,
912,
896,
896,
896,
848,
848,
864,
880,
912,
880,
912,
832,
912,
880,
912,
848,
880,
848,
880,
864,
896,
896,
864,
832,
880,
848,
864,257.401516548
896,
880,
992,
960,
912,
1072,
1072,
1168,
1040,
944,
960,
992,
912,
880,
864,
864,
896,
896,
896,
864,
880,
912,
976,
944,
912,
912,
1072,
1120,
1232,
1264,257.431839668
1296,
1232,
1296,
1280,
1328,
1296,
1296,
1392,
1344,
1328,
1360,
1392,
1392,
1376,
1408,
1312,
1328,
1280,
1312,
1328,
1280,
1312,
1296,
1184,
1248,
1280,
976,
960,
1296,
1008,257.492250231
1120,
1296,
928,
944,
864,
1072,
1152,
1136,
1056,
1232,
1232,
1216,
928,
1296,
1280,
1264,
1312,
1360,
1312,
1088,
1312,
1328,
1360,
1344,
1360,
1408,
1392,
1376,
1392,
1408,
1424,
1408,
1392,
1392,
1408,
1408,
1392,
1392,
1376,
1408,
1376,
1424,
1408,
1360,
1392,
1392,
1392,
1344,
1408,
1408,
1392,
1408,
1376,
1424,
1408,
1392,
1376,
1424,
1424,
1376,
1424,257.536957979
1392,
1376,
1392,
1360,
1392,
1392,
1408,
1392,
1408,
1408,
1408,
1424,
1376,
1424,
1392,
1392,
1424,
1392,
1424,
1408,
1440,
1376,
1344,
1424,
1376,
1392,
1392,
1456,
1424,257.566994881
1424,
1424,
1424,
1424,
1392,
1408,
1392,
1392,
1424,
1408,
1360,
1376,
1376,
1408,
1424,
1408,
1376,
1424,
1376,
1408,
1392,
1408,
1424,
1392,
1344,
1376,
1392,
1408,
1376,
1408,
1392,
1392,
1392,
1424,
1424,
1392,
1408,
1408,
1376,
1408,
1408,
1392,
1408,
1408,
1408,257.596519728
1424,
1424,
1424,
1392,
1408,
1408,
1376,
1408,
1408,
1424,
1408,
1392,
1392,
1408,
1360,
1392,
1392,
1408,
1408,
1392,
1440,
1408,
1376,
1424,
1376,
1376,
1424,
1392,
1408,
1424,
1408,257.626536942
1408,
1440,
1424,
1424,
1408,
1392,
1392,
1424,
1408,
1408,
1392,
1392,
1344,
1376,
1424,
1408,
1392,
1376,
1376,
1376,
1424,
1392,
1376,
1392,
1376,
1360,
1376,
1392,
1392,257.655898351
1360,
1392,
1392,
1392,
1360,
1408,
1392,
1376,
1424,
1408,
1360,
1360,
1376,
1344,
1376,
1360,
1392,
1376,
1344,
1376,
1408,
1360,
1360,
1344,
1360,
1392,
1360,
1392,
1376,
1328,257.686621011
1360,
1360,
1360,
1328,
1376,
1392,
1360,
1376,
1376,
1408,
1376,
1408,
1376,
1408,
1328,
1376,
1408,
1360,
1376,
1376,
1408,
1392,
1376,
1360,
1392,
1392,
1392,
1392,
1392,
1376,257.716815587
1392,
1360,
1360,
1408,
1376,
1360,
1392,
1392,
1392,
1392,
1376,
1408,
1360,
1392,
1408,
1424,
1408,
1424,
1408,
1376,
1408,
1376,
1360,
1376,
1408,
1392,
1376,
1376,
1392,
1376,257.746706377
1376,
1392,
1392,
1376,
1392,
1376,
1376,
1376,
1376,
1360,
1360,
1376,
1376,
1376,
1360,
1424,
1392,
1376,
1392,
1376,
1392,
1360,
1376,
1360,
1408,
1376,
1360,
1344,
1344,
1376,257.776396844
1376,
1408,
1392,
1344,
1392,
1376,
1376,
1360,
1408,
1376,
1344,
1360,
1344,
1360,
1344,
1376,
1376,
1392,
1376,
1376,
1392,
1408,
1360,
1360,
1392,
1376,
1344,
1376,
1328,
1360,257.806078112
1344,
1328,
1344,
1344,
1344,
1376,
1360,
1360,
1392,
1360,
1360,
1328,
1344,
1328,
1376,
1344,
1328,
1360,
1360,
1312,
1312,
1360,
1360,
1360,
1344,
1360,
1328,
1344,
1328,
1392,257.83656037
1328,
1328,
1312,
1296,
1328,
1328,
1312,
1328,
1344,
1360,
1360,
1376,
1328,
1344,
1360,
1344,
1328,
1376,
1328,
1360,
1360,
1360,
1328,
1344,
1376,
1360,
1360,
1408,
1392,
1392,257.897134589
1360,
1376,
1344,
1344,
1360,
1344,
1376,
1360,
1360,
1376,
1360,
1344,
1328,
1376,
1376,
1392,
1392,
1392,
1360,
1344,
1360,
1376,
1376,
1328,
1360,
1328,
1360,
1360,
1376,
1360,
1376,
1392,
1376,
1328,
1312,
1344,
1360,
1328,
1328,
1328,
1344,
1328,
1344,
1360,
1344,
1312,
1344,
1328,
1360,
1312,
1328,
1360,
1328,
1360,
1280,
1344,
1312,
1344,
1344,
1360,
1344,257.926522642
1328,
1344,
1312,
1344,
1360,
1344,
1328,
1328,
1328,
1376,
1360,
1360,
1344,
1360,
1360,
1328,
1344,
1376,
1360,
1328,
1360,
1392,
1360,
1328,
1360,
1344,
1344,
1360,
1360,257.9566997
1344,
1360,
1376,
1344,
1344,
1360,
1376,
1376,
1376,
1376,
1376,
1360,
1312,
1344,
1392,
1360,
1360,
1376,
1360,
1392,
1344,
1328,
1328,
1360,
1344,
1360,
1344,
1328,
1360,
1344,257.986501554
1360,
1344,
1360,
1328,
1344,
1344,
1360,
1376,
1376,
1344,
1344,
1376,
1344,
1344,
1328,
1360,
1328,
1328,
1344,
1360,
1344,
1328,
1344,
1328,
1376,
1344,
1376,
1328,
1344,
1344,258.016833149
1360,
1328,
1328,
1328,
1328,
1360,
1344,
1344,
1360,
1328,
1344,
1344,
1344,
1360,
1392,
1376,
1360,
1328,
1376,
1344,
1312,
1328,
1344,
1344,
1344,
1360,
1360,
1344,
1392,
1344,258.046458586
1328,
1296,
1344,
1360,
1360,
1360,
1360,
1376,
1328,
1344,
1360,
1360,
1328,
1360,
1344,
1312,
1344,
1328,
1376,
1344,
1296,
1360,
1360,
1312,
1312,
1344,
1344,
1328,
1312,
1392,
1344,258.091886309
1392,
1328,
1344,
1360,
1360,
1344,
1376,
1360,
1360,
1360,
1392,
1328,
1360,
1344,
1360,
1328,
1344,
1360,
1360,
1376,
1360,
1376,
1328,
1328,
1344,
1344,
1328,
1360,
1376,
1360,258.121540772
1344,
1392,
1328,
1344,
1376,
1360,
1376,
1392,
1360,
1344,
1344,
1344,
1328,
1344,
1344,
1376,
1376,
1344,
1360,
1360,
1360,
1360,
1328,
1376,
1392,
1424,
1392,
1360,
1376,
1360,
1344,
1392,
1392,
1360,
1344,
1376,
1392,
1328,
1344,
1376,
1328,
1376,
1376,
1376,258.151292639
1360,
1376,
1344,
1392,
1376,
1376,
1344,
1360,
1344,
1376,
1376,
1408,
1376,
1376,
1376,
1376,
1360,
1344,
1376,
1360,
1360,
1376,
1344,
1344,
1376,
1376,
1360,
1344,
1376,
1408,258.181731767
1376,
1360,
1376,
1360,
1360,
1360,
1344,
1376,
1360,
1328,
1360,
1360,
1360,
1392,
1376,
1376,
1344,
1392,
1392,
1360,
1344,
1344,
1376,
1376,
1360,
1360,
1376,
1408,
1360,
1360,258.211655929
1392,
1392,
1408,
1392,
1376,
1344,
